name,ghs
   ,7h2
  AGUA BRANCA,7h2
  BECO,7h2
  ESTRADA PARA NEVES,7h2
  GENTIL DINIZ,7h2
  JOSE PEDRO ARAUJO,7h2
  RETIRO DO RETIRANTES,7h2
  SEM NOME,7h2
  SEM NOME / RETIRO,7h2
  SEVERINO BALLESTEROS RODRIGUES,7h2
  VERIFICAR QUAL O NOME DA RUA - GUARANY OU RUA G,7h2
ACERTADO DE ACORDO COM O CADASTRO ALAMEDA DOS ROUXINOIS,7h2
ALA ALAMEDA PAU BRASIL,7h2
ALA CAMPO ALEGRE,7h2
ALA DAS ACACIAS,7h2
ALA DAS AMAZILES,7h2
ALA DAS AROEIRAS,7h2
ALA DAS AZALEIAS,7h2
ALA DAS CAMELIAS,7h2
ALA DAS CEREJEIRAS,7h2
ALA DAS GOIABEIRAS,7h2
ALA DAS LARANJEIRAS,7h2
ALA DAS MANGUEIRAS,7h2
ALA DAS MARGARIDAS,7h2
ALA DAS ORQUIDEAS,7h2
ALA DAS PAINEIRAS,7h2
ALA DAS PALMEIRAS,7h2
ALA DAS PALNEIRAS,7h2
ALA DAS PLANEIRAS,7h2
ALA DAS TULIPAS,7h2
ALA DAS VIOLETAS,7h2
ALA DO IPE,7h2
ALA DOS ABACATEIROS,7h2
ALA DOS ADMINISTRADORES,7h2
ALA DOS AGRICULTORES,7h2
ALA DOS ALECRINS,7h2
ALA DOS ANGICOS,7h2
ALA DOS ANTURIOS,7h2
ALA DOS CANARIOS,7h2
ALA DOS CEDROS,7h2
ALA DOS COMERCIANTES,7h2
ALA DOS CONSTRUTORES,7h2
ALA DOS CONTADORES,7h2
ALA DOS COQUEIROS,7h2
ALA DOS CORRETORES,7h2
ALA DOS ENGENHEIROS,7h2
ALA DOS EUCALIPTOS,7h2
ALA DOS GIRASSOIS,7h2
ALA DOS HIBISCOS,7h2
ALA DOS IPES,7h2
ALA DOS JABOTICABEIRAS,7h2
ALA DOS JACARANDAS,7h2
ALA DOS JASMINS,7h2
ALA DOS JATOBAS,7h2
ALA DOS JEQUITIBAS,7h2
ALA DOS JUDICIARIOS,7h2
ALA DOS LIMOEIROS,7h2
ALA DOS MARACUJAS,7h2
ALA DOS MEDICOS,7h2
ALA DOS PARLAMENTARES,7h2
ALA DOS PINHEIROS,7h2
ALA DOS PINOS,7h2
ALA DOS RODOVIARIOS,7h2
ALA DOS SUCUPIRAS,7h2
ALA DOS TRABALHADORES,7h2
ALA DOS VETERINARIOS,7h2
ALA FLOR DE CACTUS,7h2
ALA FLOR DE LOTUS,7h2
ALA PAU BRASIL,7h2
ALA SEM NOME / ESTALEIRO,7h2
Av. A,7h2
Av. ABILIO MACHADO,7h2
Av. ACESSO BABITA CAMARGOS,7h2
Av. ACESSO PRESIDENTE JUSCELINO KUBITSCHEK,7h2
Av. ADUTORA VARZEA DAS FLORES,7h2
Av. AGUA BRANCA,7h2
Av. AGUAS MARINHAS,7h2
Av. ALAMEDA DAS ARARAS,7h2
Av. ALBERT SCHWATZER,7h2
Av. ALTEROSA,7h2
Av. ALVARENGA PEIXOTO,7h2
Av. ALVARO DA SILVEIRA,7h2
Av. ALVARO DOS SANTOS,7h2
Av. ANIBAL DE MACEDO,7h2
Av. ANTONIO DIAS,7h2
Av. ANTONIO FRANCISCO LISBOA,7h2
Av. ANTONIO JOSE DA ROCHA,7h2
Av. ANTONIO MARTINS DE MELO,7h2
Av. APIO CARDOSO,7h2
Av. ARTERIAL,7h2
Av. B,7h2
Av. BABITA CAMARGOS,7h2
Av. BARBARA HELIODORA,7h2
Av. BARROSO,7h2
Av. BENJAMIM CAMARGOS,7h2
Av. BENJAMIN CAMARGOS,7h2
Av. BORBA GATO,7h2
Av. BUENO DO PRADO,7h2
Av. CAMPINA GRANDE,7h2
Av. CAMPOS GERAIS,7h2
Av. CANTAGALO,7h2
Av. CARDEAL EUGENIO PACELLI,7h2
Av. CARMELITA DRUMMOND DINIZ,7h2
Av. CENTAURO,7h2
Av. CESAR AUGUSTO FARIA SIMOES,7h2
Av. CHAVANTES,7h2
Av. CHE GUEVARA,7h2
Av. CINCO,7h2
Av. COLUMBIA,7h2
Av. CORONEL BENJAMIM GUIMARAES,7h2
Av. CORONEL DURVAL DE BARROS,7h2
Av. CORONEL JOVE SOARES NOGUEIRA,7h2
Av. CRISTAL,7h2
Av. CRUZEIRO DO SUL,7h2
Av. DAS ACACIAS,7h2
Av. DAS ALTEROSAS,7h2
Av. DAS AMERICAS,7h2
Av. DAS BANDEIRAS,7h2
Av. DAS HORTALIÇAS,7h2
Av. DAS PALMEIRAS,7h2
Av. DAS PALNEIRAS,7h2
Av. DAS TULIPAS,7h2
Av. DELTA,7h2
Av. DEZ,7h2
Av. DIAMANTE,7h2
Av. DILSON DE OLIVEIRA,7h2
Av. DO CANAL,7h2
Av. DOIS,7h2
Av. DOM JOAO DOS SANTOS,7h2
Av. DONA CARMELA DUTRA,7h2
Av. DOS EMBOABAS,7h2
Av. DOS FRANCESES,7h2
Av. DOS POTIGUARAS,7h2
Av. DOS TECLADOS,7h2
Av. DOS TROMPETES,7h2
Av. DOUTOR ANTONIO CHAGAS DINIZ,7h2
Av. DOUTOR CINCINATO CAJADO BRAGA,7h2
Av. DOUTOR GUILHERMINO DE OLIVEIRA,7h2
Av. DOUTOR JOAO AUGUSTO DA FONSECA E SILVA,7h2
Av. DOUTOR JOAO AUGUSTO FONSECA E SILVA,7h2
Av. DULCE GERALDA DINIZ,7h2
Av. DURVAL ALVES DE FARIA,7h2
Av. E,7h2
Av. EMIR ANTONIO DINIZ,7h2
Av. ESTADIO,7h2
Av. ESTRELA DALVA,7h2
Av. FERNAO DIAS,7h2
Av. FRANCISCO FIRMO DE MATTOS,7h2
Av. FREI HENRIQUE SOARES,7h2
Av. GALDINO MONTEIRO DA SILVA,7h2
Av. GAVEA,7h2
Av. GENERAL DAVID SARNOFF,7h2
Av. GENERAL GARRASTAZU MEDICI,7h2
Av. GENTIL DINIZ,7h2
Av. GERALDINA DA COSTA DINIZ,7h2
Av. GERALDO ROCHA,7h2
Av. GHANDI,7h2
Av. HEGEL RAYMUNDO DE CASTRO LIMA,7h2
Av. HELENA DE VASCONCELOS COSTA,7h2
Av. HUM,7h2
Av. IMBIRUCU,7h2
Av. IMBIRUÇU,7h2
Av. INTEGRACAO,7h2
Av. INTERLAGOS,7h2
Av. J0HANN SADRA,7h2
Av. JAIR RODRIGUES VALLE,7h2
Av. JOAO CESAR DE OLIVEIRA,7h2
Av. JOAO DE DEUS COSTA,7h2
Av. JOAO GOMES,7h2
Av. JOAO PENEDO ALVES,7h2
Av. JOAO SOARES,7h2
Av. JOHANN SADRA,7h2
Av. JORGE FERREIRA GOMES,7h2
Av. JOSE ANDRE LUIZ,7h2
Av. JOSE DINIZ E SILVA,7h2
Av. JOSE DOS SANTOS DINIZ,7h2
Av. JOSE FARIA DA ROCHA,7h2
Av. JOSE LUIZ DA CUNHA,7h2
Av. JUDITH NAVES DE LIMA,7h2
Av. JUSCELINO KUBITSCHEK,7h2
Av. JUSCELINO KUIBTSCHEK,7h2
Av. LAUDELINA ALVES DE FARIAS,7h2
Av. LISBOA,7h2
Av. LONDRES,7h2
Av. MADRID,7h2
Av. MARCELO DINIZ XAVIER,7h2
Av. MARECHAL CASTELO BRANCO,7h2
Av. MARECHAL COSTA E SILVA,7h2
Av. MARIA DA GLORIA,7h2
Av. MARIO PINHEIRO SOUZA,7h2
Av. MARTE,7h2
Av. N,7h2
Av. NACIONAL,7h2
Av. NASCENTES,7h2
Av. NOSSA SENHORA DA CONCEICAO,7h2
Av. NOSSA SENHORA DE FATIMA,7h2
Av. OLIMPIO GARCIA,7h2
Av. OLINTO MEIRELES,7h2
Av. PADRE JOAQUIM MARTINS,7h2
Av. PAES LEME,7h2
Av. PALMEIRAS,7h2
Av. PEDRO OLIMPIO DA FONSECA,7h2
Av. PERIMETRAL,7h2
Av. PETROMINAS,7h2
Av. PIO XII,7h2
Av. PORTUGAL,7h2
Av. PREFEITO GIL DINIZ,7h2
Av. PRESIDENTE CASTELO BRANCO,7h2
Av. PRESIDENTE TANCREDO NEVES,7h2
Av. PRINCESA ISABEL,7h2
Av. PROFESSOR RUBENS COSTA ROMANELLI,7h2
Av. QUATRO,7h2
Av. REGINALDO DE SOUZA LIMA,7h2
Av. REGULUS,7h2
Av. RETIRO DA LUZ,7h2
Av. RETIRO DOS BANDEIRANTES,7h2
Av. RETIRO DOS IMIGRANTES,7h2
Av. RIACHO DAS PEDRAS,7h2
Av. RIO MANTIQUEIRA,7h2
Av. RIO NEGRO,7h2
Av. RIO NILO,7h2
Av. RIO SAO FRANCISCO,7h2
Av. RIO VOLGA,7h2
Av. SANTA CRUZ,7h2
Av. SANTA IZABEL,7h2
Av. SANTA RITA,7h2
Av. SAO JOAO,7h2
Av. SEIS,7h2
Av. SEMA,7h2
Av. SETE,7h2
Av. SEVERINO BALLESTEROS RODRIGUES,7h2
Av. SIDERAL,7h2
Av. TANCREDO NEVES,7h2
Av. TAPAJOS,7h2
Av. TELEFERICO,7h2
Av. TEREZA CRISTINA,7h2
Av. THEODORO MODESTO DA SILVA,7h2
Av. TIRADENTES,7h2
Av. TITO FULGENCIO,7h2
Av. TOM JOBIM,7h2
Av. TOMAZ GONZAGA,7h2
Av. TRES,7h2
Av. TROPICAL,7h2
Av. UM,7h2
Av. VIA GASTAO CAMARGOS,7h2
Av. VIA SOCRATES MARIANI BITENCOURT,7h2
Av. VICENTE BUFALO,7h2
Av. VILA RICA,7h2
Av. VIRGINIA GRACIOSI PACELLI,7h2
Av. VP UM,7h2
Av. WILSON TAVARES RIBEIRO,7h2
Av. XANGRI-LA,7h2
Av. YETE,7h2
Bec ABOLIÇAO,7h2
Bec ALVARENGA,7h2
